,0
0,0.0
1,0.0
2,0.0
3,1.0
4,0.0
5,0.0
6,0.0
7,1.0
8,0.0
9,1.0
10,1.0
11,0.0
12,13.0
13,0.0
14,0.0
15,0.0
16,1.0
17,0.0
18,1.0
19,2.0
20,0.0
21,103.0
22,0.0
23,7.0
24,0.0
25,3.0
26,0.0
27,0.0
28,3.0
29,3.0
30,95.0
31,0.0
32,9.0
33,0.0
34,2.0
35,0.0
36,0.0
37,4.0
38,3.0
39,151.0
40,0.0
41,8.0
42,0.0
43,6.0
44,0.0
45,0.0
46,5.0
47,0.0
48,42.0
49,0.0
50,4.0
51,0.0
52,3.0
53,0.0
54,0.0
55,6.0
56,0.0
57,15.0
58,0.0
59,5.0
60,0.0
61,2.0
62,0.0
63,5.0
64,7.0
65,0.0
66,9.0
67,0.0
68,7.0
69,0.0
70,8.0
71,0.0
72,5.0
73,0.0
74,0.0
75,2.0
76,0.0
77,0.0
78,0.0
79,6.0
80,0.0
81,2.0
82,1.0
83,0.0
84,13.0
85,0.0
86,0.0
87,0.0
88,2.0
89,0.0
90,1.0
91,2.0
92,0.0
93,90.0
94,0.0
95,9.0
96,0.0
97,2.0
98,0.0
99,0.0
100,3.0
101,3.0
102,73.0
103,0.0
104,7.0
105,0.0
106,1.0
107,0.0
108,0.0
109,4.0
110,3.0
111,111.0
112,0.0
113,6.0
114,0.0
115,3.0
116,0.0
117,1.0
118,5.0
119,0.0
120,43.0
121,0.0
122,6.0
123,0.0
124,3.0
125,0.0
126,5.0
127,6.0
128,0.0
129,15.0
130,0.0
131,6.0
132,0.0
133,3.0
134,0.0
135,3.0
136,7.0
137,0.0
138,12.0
139,0.0
140,4.0
141,0.0
142,2.0
143,0.0
144,10.0
145,0.0
146,0.0
147,2.0
148,0.0
149,0.0
150,0.0
151,1.0
152,0.0
153,2.0
154,1.0
155,0.0
156,14.0
157,0.0
158,0.0
159,0.0
160,1.0
161,0.0
162,1.0
163,2.0
164,0.0
165,88.0
166,0.0
167,3.0
168,0.0
169,2.0
170,0.0
171,0.0
172,3.0
173,3.0
174,74.0
175,0.0
176,6.0
177,0.0
178,6.0
179,0.0
180,0.0
181,4.0
182,3.0
183,112.0
184,0.0
185,7.0
186,0.0
187,4.0
188,0.0
189,1.0
190,5.0
191,0.0
192,46.0
193,0.0
194,12.0
195,0.0
196,5.0
197,0.0
198,3.0
199,6.0
200,0.0
201,16.0
202,0.0
203,7.0
204,0.0
205,2.0
206,0.0
207,2.0
208,7.0
209,0.0
210,8.0
211,0.0
212,4.0
213,0.0
214,3.0
215,0.0
216,5.0
217,0.0
218,0.0
219,1.0
220,0.0
221,0.0
222,0.0
223,1.0
224,0.0
225,0.0
226,1.0
227,0.0
228,20.0
229,0.0
230,1.0
231,0.0
232,3.0
233,0.0
234,0.0
235,2.0
236,0.0
237,82.0
238,0.0
239,9.0
240,0.0
241,2.0
242,0.0
243,1.0
244,3.0
245,3.0
246,70.0
247,0.0
248,4.0
249,0.0
250,2.0
251,0.0
252,0.0
253,4.0
254,3.0
255,100.0
256,0.0
257,6.0
258,0.0
259,2.0
260,0.0
261,0.0
262,5.0
263,0.0
264,46.0
265,0.0
266,6.0
267,0.0
268,5.0
269,0.0
270,5.0
271,6.0
272,0.0
273,12.0
274,0.0
275,7.0
276,0.0
277,9.0
278,0.0
279,10.0
280,7.0
281,0.0
282,7.0
283,0.0
284,5.0
285,0.0
286,5.0
287,0.0
288,5.0
289,0.0
290,0.0
291,1.0
292,0.0
293,0.0
294,0.0
295,1.0
296,0.0
297,4.0
298,1.0
299,0.0
300,18.0
301,0.0
302,0.0
303,0.0
304,6.0
305,0.0
306,0.0
307,2.0
308,0.0
309,80.0
310,0.0
311,2.0
312,0.0
313,5.0
314,0.0
315,0.0
316,3.0
317,3.0
318,63.0
319,0.0
320,5.0
321,0.0
322,0.0
323,0.0
324,0.0
325,4.0
326,3.0
327,96.0
328,0.0
329,8.0
330,0.0
331,3.0
332,0.0
333,2.0
334,5.0
335,0.0
336,44.0
337,0.0
338,8.0
339,0.0
340,6.0
341,0.0
342,5.0
343,6.0
344,0.0
345,14.0
346,0.0
347,9.0
348,0.0
349,4.0
350,0.0
351,5.0
352,7.0
353,0.0
354,6.0
355,0.0
356,7.0
357,0.0
358,2.0
359,0.0
360,4.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,8.0
370,1.0
371,0.0
372,21.0
373,0.0
374,0.0
375,0.0
376,1.0
377,0.0
378,0.0
379,2.0
380,0.0
381,80.0
382,0.0
383,5.0
384,0.0
385,1.0
386,0.0
387,1.0
388,3.0
389,3.0
390,76.0
391,0.0
392,8.0
393,0.0
394,0.0
395,0.0
396,0.0
397,4.0
398,3.0
399,100.0
400,0.0
401,4.0
402,0.0
403,1.0
404,0.0
405,0.0
406,5.0
407,0.0
408,47.0
409,0.0
410,8.0
411,0.0
412,4.0
413,0.0
414,2.0
415,6.0
416,0.0
417,11.0
418,0.0
419,10.0
420,0.0
421,3.0
422,0.0
423,1.0
424,7.0
425,0.0
426,11.0
427,0.0
428,8.0
429,0.0
430,2.0
431,0.0
432,1.0
433,0.0
434,0.0
435,1.0
436,0.0
437,0.0
438,0.0
439,2.0
440,0.0
441,0.0
442,1.0
443,0.0
444,14.0
445,0.0
446,0.0
447,0.0
448,1.0
449,0.0
450,0.0
451,2.0
452,0.0
453,89.0
454,0.0
455,1.0
456,0.0
457,5.0
458,0.0
459,0.0
460,3.0
461,3.0
462,61.0
463,0.0
464,5.0
465,0.0
466,0.0
467,0.0
468,0.0
469,4.0
470,3.0
471,90.0
472,0.0
473,5.0
474,0.0
475,3.0
476,0.0
477,1.0
478,5.0
479,0.0
480,50.0
481,0.0
482,4.0
483,0.0
484,6.0
485,0.0
486,2.0
487,6.0
488,0.0
489,10.0
490,0.0
491,7.0
492,0.0
493,0.0
494,0.0
495,2.0
496,7.0
497,0.0
498,6.0
499,0.0
500,5.0
501,0.0
502,5.0
503,0.0
504,9.0
505,0.0
506,0.0
507,2.0
508,0.0
509,0.0
510,0.0
511,1.0
512,0.0
513,1.0
514,1.0
515,0.0
516,15.0
517,0.0
518,6.0
519,0.0
520,0.0
521,0.0
522,1.0
523,2.0
524,0.0
525,80.0
526,0.0
527,2.0
528,0.0
529,0.0
530,0.0
531,0.0
532,3.0
533,3.0
534,66.0
535,0.0
536,6.0
537,0.0
538,0.0
539,0.0
540,0.0
541,4.0
542,3.0
543,103.0
544,0.0
545,7.0
546,0.0
547,1.0
548,0.0
549,0.0
550,5.0
551,0.0
552,47.0
553,0.0
554,10.0
555,0.0
556,5.0
557,0.0
558,1.0
559,6.0
560,0.0
561,10.0
562,0.0
563,8.0
564,0.0
565,1.0
566,0.0
567,4.0
568,7.0
569,0.0
570,6.0
571,0.0
